03/20/2008,188.50,,1,
03/21/2008,187.00,,0,Sick
03/22/2008,185.50,,0,
03/26/2008,184.00,,0,
03/27/2008,184.50,,1,
03/28/2008,185.50,,0,
03/29/2008,186.00,,0,
03/30/2008,189.00,,0,
03/31/2008,187.50,,0,
04/01/2008,186.50,,0,
04/02/2008,188.00,,0,
04/03/2008,187.50,,1,
04/04/2008,187.50,,0,
04/05/2008,188.00,,0,
04/06/2008,187.00,,0,
04/07/2008,186.50,,0,
04/08/2008,185.00,,0,
04/09/2008,185.50,,0,
04/10/2008,185.50,,1,
04/11/2008,188.00,,0,
04/12/2008,188.50,,0,
04/13/2008,187.50,,0,
04/14/2008,188.00,,0,
04/15/2008,186.50,,0,
04/16/2008,185.50,,0,
04/17/2008,186.00,,1,
04/18/2008,187.50,,0,
04/19/2008,187.50,,0,
04/20/2008,186.00,,0,
04/21/2008,185.00,,0,
04/22/2008,183.50,,0,
04/23/2008,184.00,,0,
04/24/2008,183.50,,0,
04/25/2008,184.50,,0,
04/26/2008,185.00,,0,
04/27/2008,187.50,,0,
04/28/2008,187.00,,0,
04/29/2008,186.00,,0,
04/30/2008,187.00,,0,
05/01/2008,188.00,,0,
05/02/2008,187.00,,0,
05/03/2008,186.00,,0,
05/04/2008,188.50,,1,AM run
05/05/2008,186.50,,1,
05/06/2008,187.00,,1,
05/07/2008,185.50,,1,
05/08/2008,185.50,,1,
05/09/2008,186.00,,0,
05/10/2008,189.50,,0,
